title	level	works_count	cited_by_count	page_edits	len	views	references
Noise_(video)	3	584230	5461939	169.0	3696	13664.0	2.0
Software_engineering	1	584210	4760308	5157.0	45528	95270.0	46.0
Embedded_system	1	582279	3109325	2905.0	41378	97901.0	16.0
Economic_geography	1	580879	4237375	535.0	21255	22506.0	7.0
Enzyme	2	576963	13463836	5783.0	97081	160835.0	127.0
Internet_privacy	1	576059	3102797	2091.0	120715	25009.0	84.0
Monetary_economics	1	573469	6670202	472.0	96778	9359.0	9.0
Monetary_economics	3	1390	19900	472.0	96778	9359.0	9.0
Reliability_(semiconductor)	3	571794	6725473	107.0	9620	1749.0	5.0
Cartography	1	570481	1180476	1968.0	55339	56578.0	53.0
Finite_element_method	2	569123	5365144	1380.0	50649	97884.0	22.0
Risk_analysis_(engineering)	1	569006	5479413	117.0	4034	1402.0	
Agroforestry	1	568203	4662963	717.0	38692	24963.0	35.0
Real-time_computing	1	568037	3778275	679.0	26012	29325.0	10.0
Sample_(material)	2	567845	7579973	61.0	5235	1688.0	7.0
Urology	1	562075	7058257	756.0	20286	40355.0	14.0
Reliability_engineering	1	560898	3562586	1390.0	90766	30515.0	14.0
Reliability_engineering	3	7880	94564	1390.0	90766	30515.0	14.0
Simple_(philosophy)	2	559809	8058772	92.0	7500	1949.0	
Programming_language	1	559464	5437651	4384.0	78912	190457.0	49.0
Simulation	1	559350	3739690	1726.0	103649	75393.0	52.0
Geometry	1	559073	6073178	3031.0	82463	101245.0	111.0
Algebra_over_a_field	2	557842	5776639	411.0	21803	22061.0	6.0
Pulp_and_paper_industry	1	557408	5655688	322.0	14100	28025.0	12.0
Pulp_and_paper_industry	2	1383	7868	322.0	14100	28025.0	12.0
Current_(fluid)	2	557375	3861564	25.0	532	486.0	
Internet	2	557262	4650501	9406.0	146169	535256.0	95.0
Internet	3	2936	57040	9406.0	146169	535256.0	95.0
Paleontology	1	556132	8039647	2361.0	97757	68442.0	52.0
Systems_engineering	1	555934	3184513	1391.0	54083	76400.0	35.0
Systems_engineering	4	310	13493	1391.0	54083	76400.0	35.0
Theoretical_physics	1	553616	7841811	1437.0	25835	57356.0	6.0
Artificial_neural_network	2	550682	6258387	2965.0	92248	176580.0	132.0
Classics	1	550471	1193028	1230.0	47661	46572.0	119.0
Classics	2	409	841	1230.0	47661	46572.0	119.0
In_vivo	2	548399	13410657	249.0	6241	30240.0	6.0
Applied_psychology	1	545186	6294018	365.0	39987	19312.0	23.0
Mathematical_physics	1	544095	7068393	828.0	39836	20882.0	33.0
Mechanism_(biology)	2	543946	5795171	105.0	6301	3283.0	2.0
Intervention_(counseling)	2	542639	7129292	391.0	15989	10865.0	10.0
Selection_(genetic_algorithm)	2	542046	7274003	77.0	5839	9538.0	
Adsorption	2	537772	12071457	863.0	49996	64840.0	28.0
Adsorption	3	3504	69226	863.0	49996	64840.0	28.0
Carbon_fibers	3	531015	10184823	2176.0	25766	75561.0	15.0
Control_engineering	1	530056	4265458	548.0	20693	23857.0	10.0
Agricultural_economics	1	530032	2331892	442.0	18057	20585.0	13.0
Agricultural_economics	3	1672	2168	442.0	18057	20585.0	13.0
Physiology	1	530001	8267909	1513.0	32887	75285.0	45.0
Drug	2	529037	7287173	2822.0	31175	121419.0	34.0
Development_economics	1	527075	4210025	736.0	56912	22610.0	19.0
Cognitive_science	1	526716	8058341	1628.0	52735	48461.0	33.0
Natural_resource_economics	1	526553	5125493	205.0	29263	8306.0	
Composite_number	2	526455	6718269	1425.0	6534	89269.0	
Petroleum_engineering	1	524723	2009493	740.0	19459	15024.0	27.0
Aerospace_engineering	1	521813	2124931	3792.0	22353	84586.0	22.0
Toxicology	1	521055	5432847	1246.0	33137	31094.0	40.0
Toxicology	2	2746	30971	1246.0	33137	31094.0	40.0
Psychological_intervention	2	521024	9995449	85.0	3826	4466.0	3.0
Stress_(linguistics)	2	519744	4888970	712.0	34239	45867.0	14.0
Stress_(linguistics)	2	14568	111895	712.0	34239	45867.0	14.0
Stress_(linguistics)	3	2551	18407	712.0	34239	45867.0	14.0
Physical_geography	1	515714	5701817	963.0	30193	43198.0	9.0
Economy	1	515419	2414844	3494.0	28256	72908.0	6.0
Voltage	2	512198	4379027	1999.0	18444	92902.0	3.0
Voltage	3	1599	21768	1999.0	18444	92902.0	3.0
Molecule	2	508547	11855759	2886.0	25136	72262.0	18.0
Regional_science	1	508021	2076960	310.0	16863	1611.0	3.0
Resource_(disambiguation)	2	505045	4544344	149.0	1364	834.0	
Thermal	2	504897	4983668	337.0	4755	7996.0	1.0
Speech_recognition	1	501647	4531134	2353.0	101822	44387.0	79.0
Reading	2	499949	3572394	2129.0	252178	82687.0	76.0
Reading	3	3700	105520	2129.0	252178	82687.0	76.0
Reading	3	3323	33269	2129.0	252178	82687.0	76.0
Reading	3	2887	20251	2129.0	252178	82687.0	76.0
Reading	4	1074	16528	2129.0	252178	82687.0	76.0
Position_(finance)	2	499547	3764832	79.0	3358	4735.0	2.0
SIGNAL_(programming_language)	2	499133	3913596	62.0	8326	804.0	
MEDLINE	2	497327	7963057	361.0	13976	12714.0	13.0
Representation_(politics)	3	495489	6450691	282.0	29200	19728.0	18.0
Emergency_medicine	1	493053	6444235	1196.0	81577	30012.0	89.0
Emergency_medicine	2	2172	5369	1196.0	81577	30012.0	89.0
Emergency_medicine	3	614	3322	1196.0	81577	30012.0	89.0
Andrology	1	492313	6363810	208.0	4459	17459.0	
Aqueous_solution	2	491787	11048433	285.0	4247	40520.0	1.0
Aqueous_solution	3	18335	312214	285.0	4247	40520.0	1.0
DNA	2	491356	14519947	6194.0	161407	404775.0	213.0
DNA	4	1970	47413	6194.0	161407	404775.0	213.0
DNA	4	1699	70810	6194.0	161407	404775.0	213.0
DNA	3	1097	15897	6194.0	161407	404775.0	213.0
Absorption_(acoustics)	2	490653	8529419	101.0	9376	10411.0	2.0
Identity_(music)	2	490524	3931348	88.0	3726	275.0	
Term_(time)	2	490139	3892465	46.0	2632	2872.0	
Term_(time)	2	5099	19237	46.0	2632	2872.0	
Plasma_(physics)	2	488706	4752702	4381.0	72124	233589.0	63.0
Substrate_(aquarium)	2	484439	8271948	62.0	9507	2201.0	6.0
Nanoparticle	2	484374	12073445	1401.0	107316	50240.0	112.0
Group_(periodic_table)	2	484343	3715897	1008.0	9354	61411.0	6.0
Virus	2	481671	11268354	5951.0	157918	371193.0	207.0
Architectural_engineering	1	481263	1349575	1074.0	16030	22299.0	7.0
Breast_cancer	3	480968	8261998	6843.0	166193	97079.0	216.0
Breast_cancer	4	30322	464760	6843.0	166193	97079.0	216.0
Breast_cancer	3	5154	50878	6843.0	166193	97079.0	216.0
Breast_cancer	5	819	3701	6843.0	166193	97079.0	216.0
Breast_cancer	4	777	13688	6843.0	166193	97079.0	216.0
Engineering_physics	1	478740	3691442	559.0	15157	16280.0	2.0
Computational_chemistry	1	476560	10235854	678.0	37687	17096.0	20.0
Stability_(learning_theory)	2	472850	4986757	133.0	16277	1936.0	
Particle_physics	1	472582	5488329	1559.0	28134	67664.0	28.0
Particle_physics	2	1180	8156	1559.0	28134	67664.0	28.0
Particle_physics	2	871	5750	1559.0	28134	67664.0	28.0
Biomedical_engineering	1	471257	7743466	2121.0	52031	76841.0	30.0
Biomedical_engineering	3	1157	17660	2121.0	52031	76841.0	30.0
Curriculum	2	471200	2618864	893.0	45703	87144.0	24.0
Curriculum	2	11685	32891	893.0	45703	87144.0	24.0
Curriculum	3	4591	21112	893.0	45703	87144.0	24.0
International_trade	1	469231	2290687	2072.0	28717	73912.0	13.0
International_trade	3	969	16375	2072.0	28717	73912.0	13.0
International_trade	2	605	1486	2072.0	28717	73912.0	13.0
Focus_(optics)	2	466980	4496656	206.0	4167	11449.0	1.0
Focus_(optics)	2	1023	34955	206.0	4167	11449.0	1.0
Cohort_(statistics)	2	466497	10358770	126.0	5068	28485.0	4.0
Seismology	1	464736	5087586	1193.0	31682	15243.0	35.0
Characterization_(materials_science)	2	461000	4249992	74.0	8431	7708.0	5.0
Optometry	1	460495	2273623	3120.0	54689	40977.0	28.0
Optometry	2	5053	30916	3120.0	54689	40977.0	28.0
Mathematical_economics	1	456474	5467658	747.0	122855	20993.0	70.0
Matrix_(chemical_analysis)	2	456183	6427332	35.0	3112	5170.0	
Biotechnology	1	455680	5525611	4804.0	70675	125493.0	66.0
Biotechnology	2	1501	31784	4804.0	70675	125493.0	66.0
Diffusion	2	454251	7670933	1597.0	56842	70436.0	14.0
Series_(stratigraphy)	2	453054	4232580	49.0	2245	1011.0	
Quantum_mechanics	1	452078	8613462	7802.0	90807	365775.0	76.0
Quantum_mechanics	3	5911	94188	7802.0	90807	365775.0	76.0
Oxide	2	451884	9078130	816.0	27348	33900.0	8.0
Scattering	2	448374	6553560	428.0	21195	34401.0	8.0
Scattering	3	51519	918387	428.0	21195	34401.0	8.0
Scattering	2	2196	12677	428.0	21195	34401.0	8.0
Relation_(database)	2	448313	3510578	112.0	10395	15332.0	6.0
Alloy	2	446968	4776994	2583.0	44465	83107.0	5.0
Alloy	3	2266	37823	2583.0	44465	83107.0	5.0
Alloy	3	2093	27674	2583.0	44465	83107.0	5.0
Layer_(electronics)	2	445848	5407398	44.0	1403	129.0	1.0
Public_health	2	445206	6628304	2093.0	89502	78112.0	107.0
Public_health	2	1525	2617	2093.0	89502	78112.0	107.0
Stage_(stratigraphy)	2	444880	5016743	118.0	5964	1836.0	
Membrane	2	444387	10070854	412.0	23677	13993.0	13.0
Transplant	2	444221	7511800	57.0	1297	971.0	
Operating_system	1	441783	1832263	8378.0	81986	419818.0	38.0
Period_(music)	2	437952	2697838	194.0	14965	4225.0	
Investment_(military)	3	436383	3397533	110.0	5925	7846.0	1.0
Training_(meteorology)	2	436122	1379349	91.0	2996	1548.0	2.0
Economic_depression	2	435241	9392875	720.0	23308	16101.0	19.0
Psychotherapy	1	433172	4410984	2865.0	126673	93931.0	130.0
Psychotherapy	2	2767	13474	2865.0	126673	93931.0	130.0
Psychotherapy	3	1557	17464	2865.0	126673	93931.0	130.0
Silicon	2	432459	5831116	4185.0	131488	169907.0	62.0
Line_(geometry)	2	430994	2997453	1376.0	27680	32408.0	10.0
Line_(geometry)	3	684	5149	1376.0	27680	32408.0	10.0
Spectroscopy	2	430917	6700137	1389.0	30976	64883.0	16.0
Spectroscopy	3	4157	48485	1389.0	30976	64883.0	16.0
Spectroscopy	5	1685	38409	1389.0	30976	64883.0	16.0
Meaning_(existential)	2	430069	3698795	95.0	6068	4599.0	3.0
Reduction_(mathematics)	2	428519	3673824	73.0	5128	2314.0	1.0
Manufacturing_engineering	1	427532	1639653	525.0	29531	18964.0	2.0
Manufacturing_engineering	2	975	5431	525.0	29531	18964.0	2.0
Microstructure	2	426209	5588680	143.0	12220	10327.0	4.0
Topology_(electrical_circuits)	2	425896	5638922	193.0	47419	4133.0	
Polymer_science	1	425803	3862844	166.0	14666	4824.0	6.0
Antigen	2	425549	10177184	976.0	19742	109328.0	15.0
Channel_(broadcasting)	2	425124	3864221	42.0	729	2768.0	
Architecture	2	424054	2432544	5513.0	54676	124819.0	25.0
Doping_(semiconductor)	2	422647	6479601	425.0	33930	62408.0	25.0
Computation	2	420481	5955163	452.0	6657	13304.0	7.0
Surface_(topology)	2	420179	4200527	651.0	32159	11893.0	17.0
Marine_engineering	1	418417	1388693	541.0	13591	15491.0	19.0
Natural_(archaeology)	2	417643	3132924	26.0	4028	258.0	
Actuarial_science	1	414388	3285746	823.0	33345	55037.0	
Narrative	2	413375	2464657	1835.0	68280	72391.0	26.0
Competition_(biology)	2	411407	4578716	504.0	18182	22027.0	8.0
Labour_economics	1	411061	3879418	911.0	43874	25229.0	30.0
Labour_economics	3	5014	26137	911.0	43874	25229.0	30.0
Domain_(mathematical_analysis)	2	408014	4169635	53.0	7144	4373.0	
Electrode	2	407330	8255821	765.0	8650	29755.0	4.0
Bioinformatics	1	404881	8986701	2438.0	65525	81010.0	50.0
Electrochemistry	3	402998	9175976	1274.0	62059	35022.0	7.0
Spectral_line	2	402440	6516222	465.0	20347	34705.0	4.0
Spectral_line	2	4008	40502	465.0	20347	34705.0	4.0
Front_(military)	2	402169	627793	119.0	2938	3667.0	
Apoptosis	2	401842	9956941	1776.0	89296	91911.0	102.0
Apoptosis	5	3495	278059	1776.0	89296	91911.0	102.0
Apoptosis	4	710	15756	1776.0	89296	91911.0	102.0
Interpretation_(philosophy)	2	400907	3821210	53.0	4103	1446.0	1.0
Agricultural_science	1	399597	916402	670.0	12781	13809.0	5.0
Agricultural_science	3	2111	10481	670.0	12781	13809.0	5.0
Variety_(cybernetics)	2	397539	6513419	192.0	19923	3492.0	
Confidence_interval	2	397111	13593665	1698.0	62443	211782.0	26.0
Lung	2	396857	5343727	4386.0	97035	115669.0	105.0
Lung	3	28401	326744	4386.0	97035	115669.0	105.0
Lung	3	6558	65712	4386.0	97035	115669.0	105.0
Lung	3	3029	11114	4386.0	97035	115669.0	105.0
Lung	3	252	1443	4386.0	97035	115669.0	105.0
Nuclear_magnetic_resonance	1	396466	5867559	1678.0	75017	73865.0	17.0
Socioeconomics	1	395561	2060151	575.0	18073	35472.0	9.0
Socioeconomics	2	4365	26046	575.0	18073	35472.0	9.0
Management_science	1	394351	7382741	206.0	8056	19611.0	
Management_science	2	3993	57864	206.0	8056	19611.0	
Bacteria	2	393659	9069062	4281.0	135582	197701.0	207.0
Computational_physics	1	393580	5254045	303.0	13336	10075.0	1.0
Retrospective_cohort_study	2	392571	5612419	107.0	6850	19812.0	4.0
Geodesy	1	392559	2977866	1050.0	37248	25523.0	4.0
Mental_health	2	392403	5360993	3027.0	98779	105911.0	126.0
Mental_health	2	7000	23566	3027.0	98779	105911.0	126.0
Mental_health	3	4707	21091	3027.0	98779	105911.0	126.0
Mental_health	3	3399	5684	3027.0	98779	105911.0	126.0
Mental_health	3	1284	12842	3027.0	98779	105911.0	126.0
Object_(grammar)	2	390565	3949689	582.0	11782	12746.0	8.0
Blood_pressure	2	390505	6973002	3692.0	68245	155484.0	86.0
Blood_pressure	3	3129	33045	3692.0	68245	155484.0	86.0
Environmental_economics	1	389860	3687352	615.0	31557	19408.0	10.0
Copper	2	388880	5570854	6085.0	108709	207851.0	126.0
Copper	3	1857	30752	6085.0	108709	207851.0	126.0
Radiochemistry	1	388273	2342463	162.0	15749	3168.0	2.0
Cell_(biology)	2	387437	8941684	4627.0	53785	181257.0	31.0
Cell_(biology)	2	1734	43987	4627.0	53785	181257.0	31.0
Cell_(biology)	2	1097	20222	4627.0	53785	181257.0	31.0
Cell_(biology)	2	274	5051	4627.0	53785	181257.0	31.0
HIV	2	387235	3613819	4739.0	125314	283132.0	169.0
HIV	4	1430	49677	4739.0	125314	283132.0	169.0
Democracy	3	387220	2863290	16063.0	180675	419745.0	154.0
Democracy	4	3560	32401	16063.0	180675	419745.0	154.0
Democracy	4	2048	26389	16063.0	180675	419745.0	154.0
Democracy	4	1348	5769	16063.0	180675	419745.0	154.0
Climate_change	2	386425	7290124	25121.0	277441	468073.0	605.0
Climate_change	3	64750	1675889	25121.0	277441	468073.0	605.0
Economic_system	1	385808	2916424	1600.0	30258	72356.0	6.0
Feature_(linguistics)	2	385256	4073151	47.0	4564	3145.0	1.0
Thin_film	2	382684	5707946	659.0	36137	21377.0	18.0
Financial_system	1	382176	1955020	365.0	7988	19788.0	6.0
Anxiety	2	381632	7742469	4484.0	85792	235268.0	116.0
Anxiety	3	6641	153886	4484.0	85792	235268.0	116.0
Image_(mathematics)	2	381199	3299873	437.0	16134	27459.0	4.0
Epidemiology	2	380199	8942314	1891.0	66271	99690.0	40.0
Plan_(archaeology)	2	380147	1152918	80.0	5176	505.0	
Environmental_engineering	1	379131	4129522	1364.0	23333	34453.0	21.0
Presentation_(obstetrics)	2	377687	2391336	91.0	5464	9133.0	1.0
Civil_engineering	1	373738	963464	4682.0	37991	160351.0	22.0
Parallel_computing	1	373686	3757843	1585.0	77354	48196.0	37.0
Parallel_computing	3	820	4193	1585.0	77354	48196.0	37.0
Magnetic_field	2	371721	4422624	4494.0	96526	177362.0	63.0
Oxygen	2	371385	7029393	5747.0	110137	312528.0	106.0
Oxygen	3	13418	234398	5747.0	110137	312528.0	106.0
Oxygen	2	1922	35786	5747.0	110137	312528.0	106.0
Oxygen	3	364	3206	5747.0	110137	312528.0	106.0
Oxygen	3	175	946	5747.0	110137	312528.0	106.0
Magnetic_resonance_imaging	2	371207	7164005	4659.0	75063	169274.0	103.0
Magnetic_resonance_imaging	3	1485	27793	4659.0	75063	169274.0	103.0
Magnetic_resonance_imaging	3	794	5840	4659.0	75063	169274.0	103.0
Mining_engineering	1	371181	1039391	490.0	28403	11206.0	14.0
Mining_engineering	2	5513	36844	490.0	28403	11206.0	14.0
Productivity	2	370894	4316355	1447.0	45449	39100.0	30.0
Communication	1	368901	4757268	6336.0	54371	266928.0	22.0
Communication	2	12969	108031	6336.0	54371	266928.0	22.0
Communication	2	3318	45188	6336.0	54371	266928.0	22.0
Religious_studies	1	367943	745266	822.0	49521	20308.0	22.0
Cover_(algebra)	2	367110	897889	14.0	3077	171.0	2.0
Corporate_governance	2	366305	3384641	2149.0	100782	53886.0	57.0
Measure_(data_warehouse)	2	365943	4618617	33.0	1038	1759.0	
Consumption_(sociology)	2	365581	3812722	41.0	3753	969.0	4.0
Coupling_(piping)	2	365152	4727382	40.0	1882	2934.0	
Chemotherapy	2	363198	6048152	2494.0	149858	122112.0	185.0
Chemotherapy	3	6576	87839	2494.0	149858	122112.0	185.0
Chemotherapy	3	6407	76351	2494.0	149858	122112.0	185.0
Chemotherapy	3	5900	108598	2494.0	149858	122112.0	185.0
Chemotherapy	3	2826	29998	2494.0	149858	122112.0	185.0
Chemotherapy	2	1959	19983	2494.0	149858	122112.0	185.0
Chemotherapy	3	1048	6896	2494.0	149858	122112.0	185.0
Tourism	2	363024	2053001	7240.0	91965	109275.0	97.0
Tourism	3	1554	11627	7240.0	91965	109275.0	97.0
Inflammation	2	362773	10842677	1642.0	91389	146472.0	130.0
Inflammation	3	15085	252609	1642.0	91389	146472.0	130.0
Inflammation	3	454	7914	1642.0	91389	146472.0	130.0
Quantum	2	362210	5170914	896.0	8815	64807.0	6.0
Particle_(ecology)	2	361754	5754517	82.0	3684	437.0	
Convergence_(economics)	2	360901	4653999	151.0	14638	12971.0	5.0
Nitrogen	2	358577	5112934	5658.0	97629	165965.0	69.0
Nitrogen	3	8013	106076	5658.0	97629	165965.0	69.0
Nitrogen	3	3977	26100	5658.0	97629	165965.0	69.0
Nitrogen	3	844	18538	5658.0	97629	165965.0	69.0
Logistic_regression	2	358402	6212106	1318.0	107284	236237.0	41.0
Logistic_regression	2	1186	8851	1318.0	107284	236237.0	41.0
Public_economics	1	357542	4252741	459.0	34350	9940.0	4.0
Table_(database)	2	357481	1020180	362.0	6604	17942.0	2.0
Extraction_(chemistry)	2	356982	4428307	147.0	6198	17361.0	3.0
Hydrogen	2	356743	6467581	5024.0	113702	253947.0	79.0
Hydrogen	3	7231	131542	5024.0	113702	253947.0	79.0
Hydrogen	3	379	2822	5024.0	113702	253947.0	79.0
Vibration	2	355346	2822174	1107.0	46453	46905.0	3.0
Vibration	3	2761	13050	1107.0	46453	46905.0	3.0
Transformation_(genetics)	3	354146	3831311	972.0	55425	38456.0	61.0
Sequence_(biology)	2	353556	5956836	17.0	745	552.0	
Dynamics_(music)	2	352853	3297299	1507.0	25396	111230.0	22.0
Stimulation	2	352079	7635653	213.0	4661	11761.0	
Severe_acute_respiratory_syndrome_coronavirus_2	5	352017	2515760	4021.0	110479	486924.0	119.0
Association_(psychology)	2	351943	2936720	202.0	17399	8030.0	16.0
Face_(sociological_concept)	2	351061	2922881	430.0	45263	26038.0	42.0
Affect_(linguistics)	2	348634	6152893	67.0	5706	1653.0	
Irrigation_controller	2	347987	2877028	64.0	3818	862.0	
Radiation_therapy	2	347302	5477184	1926.0	102994	62838.0	94.0
Radiation_therapy	3	11007	87316	1926.0	102994	62838.0	94.0
Radiation_therapy	2	3493	22795	1926.0	102994	62838.0	94.0
Radiation_therapy	3	1420	4516	1926.0	102994	62838.0	94.0
Radiation_therapy	3	763	732	1926.0	102994	62838.0	94.0
Computer_hardware	1	346751	1411896	1876.0	32864	172592.0	30.0
Soil_water_(retention)	2	345936	6261800	161.0	6102	8898.0	
Carcinoma	2	345173	4709217	531.0	28915	44564.0	27.0
Carcinoma	3	1200	9484	531.0	28915	44564.0	27.0
Fluorescence	2	344764	7296729	1390.0	86832	71079.0	55.0
Quality_of_life_(healthcare)	2	344292	5838938	219.0	25259	5741.0	29.0
Quality_of_life_(healthcare)	3	6908	130791	219.0	25259	5741.0	29.0
Sustainability	2	343694	3306009	8192.0	188875	110463.0	205.0
Microeconomics	1	342770	6484349	1570.0	46038	70102.0	19.0
Composition_(language)	2	342634	3184349	154.0	6162	5387.0	2.0
Radiation	2	342276	2571133	3875.0	42920	120873.0	9.0
Stroke_(engine)	2	341888	6475440	251.0	4600	20318.0	
Section_(typography)	2	341249	1504869	46.0	4210	5954.0	
Antibiotic	2	340929	5028662	4127.0	138005	144831.0	168.0
Antibiotic	3	14352	122370	4127.0	138005	144831.0	168.0
Antibiotic	3	2138	20073	4127.0	138005	144831.0	168.0
Antibiotic	3	1267	17088	4127.0	138005	144831.0	168.0
Dielectric	2	340408	4907435	905.0	37777	76693.0	16.0
Dielectric	3	3436	56020	905.0	37777	76693.0	16.0
Dielectric	4	1202	20262	905.0	37777	76693.0	16.0
Pandemic	5	338989	2568855	3316.0	119217	349661.0	98.0
Amplitude	2	338278	4594396	1047.0	11823	45319.0	4.0
Wireless	2	336435	3093074	2359.0	30391	50077.0	40.0
Crystal_structure	2	333371	4898624	1376.0	43440	70689.0	23.0
Crystal_structure	2	4222	85406	1376.0	43440	70689.0	23.0
Scheme_(mathematics)	2	331014	2446534	217.0	32211	10739.0	9.0
Hormone	2	330920	6303532	1998.0	34643	87867.0	31.0
Porosity	2	330265	6053610	655.0	21795	34809.0	2.0
Deformation_(meteorology)	2	330020	3616659	26.0	1968	283.0	
Crystal_(programming_language)	2	329813	4234427	130.0	9057	9557.0	1.0
Obesity	2	329149	7316564	8066.0	166462	145546.0	252.0
Obesity	4	6233	101110	8066.0	166462	145546.0	252.0
Obesity	3	3843	66715	8066.0	166462	145546.0	252.0
Obesity	4	1221	26887	8066.0	166462	145546.0	252.0
Obesity	3	763	21243	8066.0	166462	145546.0	252.0
Robot	2	327997	2738743	8831.0	146643	130628.0	134.0
Mutant	3	327520	11763999	588.0	7350	20584.0	5.0
Cell_culture	2	325874	7830067	1108.0	91866	42193.0	69.0
Cell_culture	3	3878	26162	1108.0	91866	42193.0	69.0
Adverse_effect	2	325792	6498692	418.0	36586	22496.0	40.0
Interface_(matter)	4	325388	3030972	72.0	2727	2986.0	1.0
Ethnic_group	2	325386	4601377	3466.0	63732	266000.0	18.0
Ethnic_group	3	2116	5960	3466.0	63732	266000.0	18.0
Ethnic_group	3	1362	19257	3466.0	63732	266000.0	18.0
Ethnic_group	3	1070	5984	3466.0	63732	266000.0	18.0
Ethnic_group	3	592	16351	3466.0	63732	266000.0	18.0
Boundary_(topology)	2	324892	3372694	221.0	9995	14574.0	5.0
Irradiation	2	324194	3459602	362.0	9590	13197.0	3.0
Type_(biology)	2	323836	2410344	376.0	28234	12554.0	16.0
Social_science	1	319855	2777694	2822.0	73265	163721.0	41.0
Social_science	3	1901	39776	2822.0	73265	163721.0	41.0
Mode_(user_interface)	2	319029	1934523	283.0	24637	3512.0	9.0
